EmployeeID,FirstName,Department,JobRole,Age,Gender,MaritalStatus,Education,State,City,HireDate,TerminationDate,Attrition,MonthlySalary,AnnualSalary,JobSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,DistanceFromHomeKM,NumCompaniesWorked,TrainingHoursLastYear,TenureYears,AgeGroup,SalaryBand,IsAttrited
104491,Employee104491,Human Resources,HR Generalist,32,Female,Divorced,Bachelor's Degree,NJ,Jersey City,2018-02-15,,No,4833.33,58000.0,4,5.0,2,No,15.4,0,16,7.88,30-39,50-70K,0
110862,Employee110862,Lab Services,Lab Manager,60,Female,Married,High School,MA,Worcester,2023-09-23,,No,9550.0,114600.0,3,2.0,2,No,1.8,2,36,2.28,60+,90-120K,0
108170,Employee108170,Emergency,ER Physician,31,Female,Married,High School,NJ,Newark,2019-11-03,,No,10183.33,122200.0,2,2.0,3,Yes,1.7,3,32,6.16,30-39,120K+,0
114684,Employee114684,Radiology,Radiologist,48,Male,Divorced,Master's Degree,CT,Hartford,2014-10-11,2022-09-16,Yes,11900.0,142800.0,2,2.0,1,No,32.3,2,45,7.93,40-49,120K+,1
111078,Employee111078,Patient Support,Case Manager,40,Female,Divorced,Master's Degree,CT,Hartford,2024-02-17,2024-09-27,Yes,10525.0,126300.0,4,1.0,2,Yes,46.5,0,36,0.61,40-49,120K+,1
104193,Employee104193,Patient Support,Patient Coordinator,36,Female,Married,Master's Degree,MA,Springfield,2023-06-01,,No,5216.67,62600.0,3,3.0,2,No,2.4,3,35,2.59,30-39,50-70K,0
105550,Employee105550,Finance,Financial Analyst,26,Female,Divorced,Associate Degree,MA,Boston,2020-09-21,,No,6866.67,82400.0,4,3.0,3,No,13.9,2,25,5.28,20-29,70-90K,0
102001,Employee102001,Facilities,Custodian,21,Male,Divorced,Bachelor's Degree,PA,Philadelphia,2021-12-01,,No,4583.33,55000.0,5,3.0,3,No,10.4,2,26,4.08,20-29,50-70K,0
113620,Employee113620,Finance,Billing Specialist,43,Male,Not Disclosed,Not Specified,PA,Philadelphia,2020-08-13,,No,7925.0,95100.0,4,3.0,2,No,8.4,2,23,5.39,40-49,90-120K,0
111266,Employee111266,Patient Support,Case Manager,29,Female,Married,Master's Degree,MA,Springfield,2019-10-02,,No,11883.33,142600.0,4,2.0,1,No,40.5,2,20,6.25,20-29,120K+,0
113106,Employee113106,Surgery,Surgeon,35,Female,Not Disclosed,Not Specified,PA,Allentown,2014-08-04,,No,11641.67,139700.0,3,3.0,2,Yes,8.4,4,31,11.41,30-39,120K+,0
102956,Employee102956,Pharmacy,Pharmacist,36,Female,Single,Associate Degree,NY,Buffalo,2019-12-16,,No,6275.0,75300.0,1,4.0,2,No,12.8,4,23,6.05,30-39,70-90K,0
112589,Employee112589,Nursing,Nurse Practitioner,29,Male,Single,Master's Degree,NJ,Jersey City,2022-05-06,,No,8616.67,103400.0,5,2.0,4,No,3.4,5,1,3.66,20-29,90-120K,0
100408,Employee100408,Finance,Financial Analyst,44,Male,Married,Bachelor's Degree,MA,Springfield,2015-10-02,2022-03-29,Yes,7766.67,93200.0,4,4.0,2,Yes,40.6,1,3,6.49,40-49,90-120K,1
101041,Employee101041,Patient Support,Case Manager,49,Male,Divorced,Bachelor's Degree,NJ,Trenton,2016-10-09,,No,11316.67,135800.0,4,2.0,4,No,57.8,0,37,9.23,40-49,120K+,0
109875,Employee109875,Finance,Billing Specialist,44,Non-Binary,Divorced,Master's Degree,NY,Buffalo,2017-11-11,,No,7683.33,92200.0,4,1.0,2,No,12.0,1,26,8.14,40-49,90-120K,0
100083,Employee100083,It,Network Engineer,44,Female,Divorced,Master's Degree,NJ,Trenton,2020-10-01,2023-03-11,Yes,7125.0,85500.0,4,2.0,4,No,12.4,2,30,2.44,40-49,70-90K,1
111596,Employee111596,Facilities,Facilities Manager,47,Female,Divorced,Bachelor's Degree,NJ,Jersey City,2015-01-12,,No,10350.0,124200.0,1,4.0,4,No,13.8,0,33,10.97,40-49,120K+,0
113706,Employee113706,Finance,Financial Analyst,53,Female,Married,Bachelor's Degree,MA,Springfield,2024-06-09,,No,7708.33,92500.0,4,1.0,4,No,13.9,2,31,1.56,50-59,90-120K,0
113917,Employee113917,Lab Services,Phlebotomist,30,Male,Single,High School,PA,Allentown,2019-02-25,,No,4991.67,59900.0,3,1.0,3,No,6.5,2,52,6.85,30-39,50-70K,0
100096,Employee100096,Administration,Records Clerk,35,Female,Married,High School,PA,Pittsburgh,2019-07-19,,No,4633.33,55600.0,3,3.0,3,Yes,4.0,3,13,6.46,30-39,50-70K,0
112857,Employee112857,Pharmacy,Pharmacist,45,Male,Single,Associate Degree,NY,Rochester,2022-11-17,,No,6941.67,83300.0,2,3.0,2,Yes,7.3,1,49,3.12,40-49,70-90K,0
113223,Employee113223,Pharmacy,Pharmacy Technician,39,Female,Divorced,Associate Degree,NJ,Jersey City,2018-03-22,,No,4516.67,54200.0,3,3.0,4,Yes,1.1,1,37,7.78,30-39,50-70K,0
113182,Employee113182,Pharmacy,Pharmacist,35,Female,Divorced,Doctorate,MA,Springfield,2018-12-24,2025-08-14,Yes,9575.0,114900.0,2,2.0,2,Yes,4.1,4,34,6.64,30-39,90-120K,1
104231,Employee104231,Nursing,Nurse Practitioner,45,Female,Divorced,Bachelor's Degree,NY,Syracuse,2015-09-04,,No,7866.67,94400.0,3,4.0,1,No,11.0,3,20,10.33,40-49,90-120K,0
111497,Employee111497,Finance,Accountant,38,Female,Single,Master's Degree,NY,Syracuse,2020-03-16,,No,5500.0,66000.0,3,2.0,2,No,34.4,2,22,5.8,30-39,50-70K,0
113259,Employee113259,Lab Services,Phlebotomist,49,Female,Single,Doctorate,MA,Boston,2017-08-11,,No,6191.67,74300.0,3,4.0,2,No,13.7,1,19,8.39,40-49,70-90K,0
103595,Employee103595,Facilities,Maintenance Tech,55,Female,Single,Not Specified,NJ,Newark,2024-05-15,,No,5350.0,64200.0,3,2.0,3,No,8.4,0,11,1.63,50-59,50-70K,0
110175,Employee110175,Radiology,Radiologic Technologist,26,Female,Single,Bachelor's Degree,MA,Worcester,2024-07-10,2025-12-13,Yes,6025.0,72300.0,3,2.0,3,Yes,20.1,4,56,1.43,20-29,70-90K,1
110833,Employee110833,Lab Services,Lab Technician,21,Female,Married,Master's Degree,CT,Stamford,2016-03-04,,No,6033.33,72400.0,3,2.0,2,No,1.9,2,47,9.83,20-29,70-90K,0
109648,Employee109648,Nursing,Staff Nurse,46,Female,Married,Master's Degree,NJ,Newark,2022-03-06,,No,6883.33,82600.0,3,4.0,2,Yes,10.2,0,40,3.82,40-49,70-90K,0
112724,Employee112724,Facilities,Maintenance Tech,35,Male,Married,Associate Degree,MA,Worcester,2022-03-20,,No,4458.33,53500.0,2,2.0,4,No,1.0,1,15,3.79,30-39,50-70K,0
104165,Employee104165,Human Resources,HR Generalist,32,Female,Divorced,Master's Degree,NY,Albany,2017-12-10,,No,4541.67,54500.0,3,2.0,2,No,10.5,2,32,8.06,30-39,50-70K,0
100585,Employee100585,Emergency,Paramedic,30,Male,Married,Associate Degree,MA,Boston,2022-04-05,,No,4275.0,51300.0,5,3.0,4,No,4.1,1,16,3.74,30-39,50-70K,0
112483,Employee112483,Finance,Billing Specialist,42,Female,Divorced,High School,PA,Pittsburgh,2016-10-05,,No,7250.0,87000.0,2,1.0,3,No,17.7,0,13,9.24,40-49,70-90K,0
107803,Employee107803,Human Resources,HR Generalist,29,Female,Single,Bachelor's Degree,NJ,Jersey City,2022-04-05,,No,4925.0,59100.0,4,3.0,2,No,1.0,2,12,3.74,20-29,50-70K,0
106621,Employee106621,Radiology,Imaging Specialist,55,Female,Divorced,Bachelor's Degree,PA,Philadelphia,2025-08-11,,No,7975.0,95700.0,4,1.0,3,No,9.8,2,26,0.39,50-59,90-120K,0
100688,Employee100688,Lab Services,Lab Manager,50,Male,Divorced,High School,MA,Springfield,2020-05-04,,No,9416.67,113000.0,2,2.0,3,No,18.7,3,0,5.66,50-59,90-120K,0
114656,Employee114656,Surgery,Surgeon,55,Female,Single,Bachelor's Degree,NJ,Jersey City,2024-09-05,,No,10175.0,122100.0,3,3.0,3,Yes,4.6,1,48,1.32,50-59,120K+,0
113915,Employee113915,Administration,Records Clerk,51,Female,Single,Bachelor's Degree,PA,Allentown,2014-01-22,,No,4983.33,59800.0,2,3.0,3,No,4.8,1,10,11.94,50-59,50-70K,0
100597,Employee100597,Human Resources,Benefits Coordinator,25,Female,Single,High School,CT,New Haven,2022-01-14,,No,4775.0,57300.0,3,4.0,1,No,14.1,6,30,3.96,20-29,50-70K,0
109154,Employee109154,Finance,Billing Specialist,44,Male,Married,High School,NY,Albany,2014-01-24,,No,7058.33,84700.0,3,2.0,3,Yes,30.6,2,34,11.94,40-49,70-90K,0
111423,Employee111423,Finance,Accountant,35,Non-Binary,Married,Bachelor's Degree,PA,Allentown,2018-11-05,,No,5450.0,65400.0,4,5.0,2,No,1.0,1,40,7.16,30-39,50-70K,0
109924,Employee109924,Patient Support,Case Manager,25,Non-Binary,Single,Associate Degree,NY,Albany,2020-01-24,,No,10116.67,121400.0,3,3.0,2,No,10.3,1,38,5.94,20-29,120K+,0
114412,Employee114412,Radiology,Radiologic Technologist,40,Female,Married,Bachelor's Degree,PA,Philadelphia,2017-10-24,,No,6675.0,80100.0,3,4.0,3,No,1.6,3,46,8.19,40-49,70-90K,0
101660,Employee101660,Finance,Financial Analyst,35,Female,Single,Bachelor's Degree,PA,Philadelphia,2018-10-18,,No,7975.0,95700.0,2,1.0,5,No,7.7,2,31,7.21,30-39,90-120K,0
102005,Employee102005,It,Systems Analyst,38,Male,Single,Bachelor's Degree,CT,Hartford,2018-10-29,2023-02-27,Yes,7816.67,93800.0,2,2.0,2,No,1.1,4,71,4.33,30-39,90-120K,1
107810,Employee107810,Lab Services,Phlebotomist,33,Male,Married,Bachelor's Degree,CT,New Haven,2020-01-05,,No,4641.67,55700.0,4,3.0,2,No,3.0,4,5,5.99,30-39,50-70K,0
114510,Employee114510,Pharmacy,Pharmacy Technician,39,Female,Married,Bachelor's Degree,CT,Hartford,2019-03-22,,No,5100.0,61200.0,4,3.0,3,Yes,22.2,5,18,6.78,30-39,50-70K,0
104466,Employee104466,Radiology,Radiologist,45,Male,Divorced,Master's Degree,NJ,Trenton,2018-04-03,,No,11150.0,133800.0,2,2.0,3,Yes,7.9,4,12,7.75,40-49,120K+,0
109117,Employee109117,Surgery,Surgical Tech,38,Male,Divorced,Master's Degree,CT,New Haven,2019-12-12,2023-12-05,Yes,6016.67,72200.0,5,4.0,3,Yes,20.2,4,55,3.98,30-39,70-90K,1
102504,Employee102504,It,Systems Analyst,48,Male,Divorced,High School,NJ,Newark,2022-01-26,,No,7525.0,90300.0,2,1.0,3,No,23.3,4,7,3.93,40-49,90-120K,0
111534,Employee111534,Nursing,Nurse Practitioner,33,Female,Single,Associate Degree,PA,Pittsburgh,2021-09-03,,No,7191.67,86300.0,4,3.0,2,No,16.6,1,46,4.33,30-39,70-90K,0
103336,Employee103336,Finance,Billing Specialist,51,Male,Divorced,Associate Degree,PA,Pittsburgh,2019-05-30,2020-09-19,Yes,7658.33,91900.0,5,2.0,3,No,9.7,2,24,1.31,50-59,90-120K,1
101603,Employee101603,Pharmacy,Pharmacist,24,Female,Single,Bachelor's Degree,NJ,Jersey City,2022-11-18,,No,7558.33,90700.0,2,4.0,1,No,1.0,0,38,3.12,20-29,90-120K,0
100951,Employee100951,Nursing,ICU Nurse,43,Female,Single,High School,CT,Stamford,2019-08-16,,No,6258.33,75100.0,4,5.0,3,No,2.5,2,19,6.38,40-49,70-90K,0
101767,Employee101767,Radiology,Imaging Specialist,33,Female,Single,Doctorate,CT,Hartford,2016-10-18,,No,9858.33,118300.0,1,4.0,3,No,13.1,3,26,9.2,30-39,90-120K,0
100410,Employee100410,Administration,Office Manager,41,Female,Single,Associate Degree,MA,Worcester,2018-08-10,,No,10475.0,125700.0,3,3.0,2,No,2.5,0,18,7.39,40-49,120K+,0
106312,Employee106312,Emergency,ER Nurse,45,Female,Single,High School,PA,Pittsburgh,2017-06-04,,No,5308.33,63700.0,2,3.0,3,Yes,3.8,0,30,8.58,40-49,50-70K,0
114211,Employee114211,Facilities,Facilities Manager,48,Female,Single,Master's Degree,CT,Stamford,2016-03-01,,No,10950.0,131400.0,2,3.0,3,No,40.2,3,34,9.84,40-49,120K+,0
112567,Employee112567,Emergency,ER Nurse,49,Female,Single,Not Specified,PA,Philadelphia,2015-05-27,,No,7558.33,90700.0,2,3.0,3,No,8.4,0,31,10.6,40-49,90-120K,0
104838,Employee104838,Patient Support,Patient Coordinator,21,Male,Married,Doctorate,MA,Springfield,2014-05-13,,No,6558.33,78700.0,2,2.0,3,No,1.0,1,23,11.64,20-29,70-90K,0
107936,Employee107936,Human Resources,HR Generalist,32,Female,Single,Bachelor's Degree,MA,Springfield,2019-04-15,2023-05-15,Yes,5266.67,63200.0,2,2.0,2,No,77.3,9,30,4.08,30-39,50-70K,1
102202,Employee102202,Nursing,ICU Nurse,55,Female,Single,Bachelor's Degree,NY,Buffalo,2016-12-20,,No,6525.0,78300.0,2,2.0,3,Yes,7.5,9,17,9.03,50-59,70-90K,0
112641,Employee112641,Patient Support,Patient Coordinator,31,Female,Single,Associate Degree,CT,Hartford,2020-01-31,,No,4166.67,50000.0,3,2.0,2,No,22.1,5,56,5.92,30-39,<50K,0
100896,Employee100896,Facilities,Maintenance Tech,41,Male,Single,Master's Degree,MA,Springfield,2016-03-29,,No,5675.0,68100.0,3,3.0,2,No,26.3,3,28,9.76,40-49,50-70K,0
113969,Employee113969,Patient Support,Patient Coordinator,25,Female,Divorced,Doctorate,NJ,Jersey City,2022-08-19,2025-01-30,Yes,6533.33,78400.0,2,2.0,3,Yes,2.9,3,13,2.45,20-29,70-90K,1
113295,Employee113295,It,Network Engineer,37,Female,Married,Associate Degree,CT,New Haven,2025-08-06,,No,5608.33,67300.0,5,1.0,3,No,1.0,2,30,0.41,30-39,50-70K,0
103770,Employee103770,Human Resources,HR Manager,48,Female,Married,Associate Degree,NJ,Trenton,2016-09-26,,No,10241.67,122900.0,2,2.0,1,No,18.1,3,23,9.26,40-49,120K+,0
101615,Employee101615,Emergency,ER Physician,28,Female,Divorced,Bachelor's Degree,PA,Pittsburgh,2014-04-08,,No,10508.33,126100.0,4,2.0,3,No,3.9,2,27,11.73,20-29,120K+,0
112232,Employee112232,Nursing,Staff Nurse,42,Non-Binary,Married,Bachelor's Degree,NY,Buffalo,2017-12-20,,No,6725.0,80700.0,2,2.0,3,No,6.6,4,11,8.03,40-49,70-90K,0
111743,Employee111743,Human Resources,HR Manager,40,Male,Divorced,Bachelor's Degree,PA,Pittsburgh,2020-07-13,,No,10725.0,128700.0,3,3.0,4,No,7.2,2,17,5.47,40-49,120K+,0
104343,Employee104343,Administration,Office Manager,21,Male,Divorced,Not Specified,PA,Philadelphia,2023-03-23,,No,11291.67,135500.0,1,3.0,3,No,8.4,5,12,2.78,20-29,120K+,0
102251,Employee102251,Human Resources,HR Generalist,47,Male,Married,Master's Degree,NJ,Jersey City,2014-07-18,,No,6250.0,75000.0,2,3.0,3,No,33.3,1,45,11.46,40-49,70-90K,0
113201,Employee113201,Patient Support,Patient Coordinator,42,Non-Binary,Married,Master's Degree,MA,Worcester,2015-01-06,,No,6000.0,72000.0,4,3.0,2,No,1.3,4,29,10.99,40-49,70-90K,0
103612,Employee103612,It,Systems Analyst,46,Female,Married,High School,MA,Boston,2021-06-29,,No,6866.67,82400.0,2,4.0,4,No,13.4,3,36,4.51,40-49,70-90K,0
100950,Employee100950,Surgery,Anesthesiologist,48,Female,Divorced,High School,CT,New Haven,2018-04-30,,No,10225.0,122700.0,5,1.0,3,No,28.0,0,19,7.67,40-49,120K+,0
100250,Employee100250,Facilities,Maintenance Tech,36,Male,Married,High School,NY,Buffalo,2018-09-27,,No,4825.0,57900.0,1,4.0,3,Yes,18.6,1,21,7.26,30-39,50-70K,0
102070,Employee102070,Human Resources,HR Manager,41,Male,Single,Bachelor's Degree,CT,Hartford,2025-03-11,,No,9875.0,118500.0,3,4.0,3,No,5.0,3,13,0.81,40-49,90-120K,0
105265,Employee105265,Patient Support,Case Manager,42,Female,Single,Bachelor's Degree,MA,Springfield,2015-05-18,,No,10275.0,123300.0,3,1.0,1,No,28.1,3,44,10.63,40-49,120K+,0
108600,Employee108600,Pharmacy,Pharmacist,29,Female,Married,Bachelor's Degree,NY,Albany,2021-08-08,,No,7741.67,92900.0,4,3.0,3,No,10.4,1,42,4.4,20-29,90-120K,0
110625,Employee110625,Patient Support,Intake Specialist,37,Female,Married,Master's Degree,NJ,Jersey City,2023-06-12,,No,8825.0,105900.0,2,2.0,3,No,17.5,1,56,2.56,30-39,90-120K,0
113989,Employee113989,Radiology,Radiologic Technologist,21,Female,Single,Associate Degree,CT,Hartford,2017-10-07,,No,5925.0,71100.0,2,1.0,3,No,5.1,4,13,8.24,20-29,70-90K,0
106719,Employee106719,Nursing,ICU Nurse,27,Female,Married,High School,MA,Springfield,2023-07-17,,No,5600.0,67200.0,2,4.0,3,No,2.5,3,42,2.46,20-29,50-70K,0
111012,Employee111012,Lab Services,Lab Manager,49,Female,Divorced,Bachelor's Degree,CT,Hartford,2016-08-02,,No,10566.67,126800.0,2,3.0,2,Yes,1.6,1,29,9.42,40-49,120K+,0
104885,Employee104885,Administration,Admin Assistant,34,Female,Divorced,Associate Degree,NJ,Trenton,2023-12-22,2024-11-02,Yes,3966.67,47600.0,2,2.0,3,No,2.5,2,14,0.87,30-39,<50K,1
102629,Employee102629,Finance,Accountant,48,Male,Divorced,Master's Degree,CT,Stamford,2025-12-06,,No,4600.0,55200.0,1,2.0,2,No,38.1,2,25,0.07,40-49,50-70K,0
101577,Employee101577,Facilities,Custodian,33,Non-Binary,Single,Bachelor's Degree,CT,New Haven,2025-08-11,,No,4966.67,59600.0,4,1.0,4,No,16.9,4,40,0.39,30-39,50-70K,0
108567,Employee108567,Pharmacy,Pharmacy Technician,33,Male,Divorced,Bachelor's Degree,PA,Philadelphia,2015-12-21,2016-11-13,Yes,5175.0,62100.0,3,3.0,2,No,27.6,2,42,0.9,30-39,50-70K,1
107582,Employee107582,Facilities,Maintenance Tech,33,Non-Binary,Single,High School,NJ,Newark,2025-05-21,,No,4483.33,53800.0,3,3.0,2,No,5.0,3,14,0.62,30-39,50-70K,0
114045,Employee114045,It,Systems Analyst,25,Female,Married,Master's Degree,MA,Boston,2020-03-21,,No,8233.33,98800.0,2,2.0,4,No,15.9,0,25,5.78,20-29,90-120K,0
105433,Employee105433,Facilities,Custodian,39,Female,Divorced,Master's Degree,NJ,Newark,2022-11-01,,No,5058.33,60700.0,2,3.0,3,No,3.7,2,38,3.17,30-39,50-70K,0
108050,Employee108050,Emergency,ER Nurse,22,Female,Single,Master's Degree,CT,Stamford,2022-03-28,,No,6800.0,81600.0,4,2.0,3,Yes,8.4,1,30,3.76,20-29,70-90K,0
100140,Employee100140,Emergency,ER Physician,28,Female,Married,Associate Degree,NY,Albany,2025-01-11,,No,10233.33,122800.0,3,4.0,3,Yes,7.6,2,22,0.97,20-29,120K+,0
112974,Employee112974,Surgery,Anesthesiologist,21,Female,Divorced,Bachelor's Degree,MA,Boston,2023-08-19,,No,10883.33,130600.0,4,5.0,3,Yes,2.8,1,23,2.37,20-29,120K+,0
103633,Employee103633,Pharmacy,Pharmacist,43,Female,Married,Associate Degree,NY,Rochester,2016-10-29,,No,7758.33,93100.0,3,2.0,2,No,8.1,5,32,9.17,40-49,90-120K,0
103601,Employee103601,Surgery,Surgeon,32,Female,Married,High School,MA,Worcester,2024-08-04,,No,9933.33,119200.0,3,2.0,4,No,3.4,1,17,1.41,30-39,90-120K,0
105935,Employee105935,Facilities,Facilities Manager,38,Male,Single,Master's Degree,NJ,Jersey City,2021-05-13,,No,10958.33,131500.0,3,2.0,2,No,34.1,0,31,4.64,30-39,120K+,0
108554,Employee108554,Facilities,Maintenance Tech,50,Female,Married,High School,NJ,Jersey City,2015-04-18,,No,4883.33,58600.0,3,3.0,2,No,28.1,1,30,10.71,50-59,50-70K,0
104241,Employee104241,Facilities,Custodian,37,Female,Married,Bachelor's Degree,MA,Boston,2022-02-15,,No,5108.33,61300.0,1,1.0,2,No,10.2,5,13,3.88,30-39,50-70K,0
109863,Employee109863,Nursing,Nurse Practitioner,22,Male,Divorced,High School,CT,Stamford,2022-08-10,,No,6741.67,80900.0,3,2.0,2,No,6.0,1,41,3.39,20-29,70-90K,0
111074,Employee111074,Lab Services,Lab Manager,25,Female,Married,Master's Degree,CT,New Haven,2017-11-15,,No,11150.0,133800.0,3,2.0,1,No,19.6,2,39,8.13,20-29,120K+,0
101618,Employee101618,Pharmacy,Pharmacy Technician,40,Female,Married,Bachelor's Degree,PA,Philadelphia,2024-02-04,,No,4516.67,54200.0,3,1.0,2,No,2.0,2,11,1.91,40-49,50-70K,0
102380,Employee102380,Patient Support,Case Manager,35,Female,Single,Bachelor's Degree,NY,Syracuse,2018-04-19,,No,10650.0,127800.0,2,3.0,3,No,1.0,2,10,7.7,30-39,120K+,0
104817,Employee104817,Patient Support,Intake Specialist,23,Female,Married,Bachelor's Degree,CT,Stamford,2015-12-26,,No,7366.67,88400.0,3,3.0,4,Yes,14.5,2,35,10.02,20-29,70-90K,0
105705,Employee105705,Radiology,Radiologic Technologist,41,Male,Single,Bachelor's Degree,MA,Springfield,2022-04-30,,No,5825.0,69900.0,2,2.0,3,No,4.3,12,31,3.67,40-49,50-70K,0
105471,Employee105471,Surgery,Anesthesiologist,42,Female,Single,High School,NJ,Trenton,2014-06-10,,No,10066.67,120800.0,3,1.0,3,No,22.8,4,39,11.56,40-49,120K+,0
105967,Employee105967,Emergency,ER Nurse,40,Female,Married,High School,NJ,Jersey City,2019-12-15,,No,5500.0,66000.0,4,1.0,4,Yes,8.7,4,43,6.05,40-49,50-70K,0
104469,Employee104469,Lab Services,Phlebotomist,41,Female,Single,Master's Degree,PA,Pittsburgh,2015-07-06,,No,6100.0,73200.0,3,3.0,4,No,1.9,3,50,10.49,40-49,70-90K,0
114661,Employee114661,Patient Support,Intake Specialist,32,Male,Married,Doctorate,NJ,Jersey City,2024-03-14,,No,9491.67,113900.0,1,3.0,3,No,2.3,2,25,1.8,30-39,90-120K,0
104933,Employee104933,Lab Services,Lab Manager,37,Female,Married,Bachelor's Degree,PA,Pittsburgh,2023-08-08,,No,10150.0,121800.0,2,1.0,2,No,28.5,1,20,2.4,30-39,120K+,0
108490,Employee108490,Surgery,Anesthesiologist,43,Female,Single,Associate Degree,NY,Syracuse,2016-10-08,,No,10566.67,126800.0,2,1.0,2,No,2.9,2,35,9.23,40-49,120K+,0
112900,Employee112900,Pharmacy,Pharmacist,39,Female,Divorced,Bachelor's Degree,CT,New Haven,2024-03-18,,No,7191.67,86300.0,2,3.0,4,Yes,5.0,2,29,1.79,30-39,70-90K,0
108356,Employee108356,Administration,Office Manager,23,Female,Single,Master's Degree,MA,Springfield,2017-08-02,,No,12083.33,145000.0,1,3.0,4,Yes,1.5,2,26,8.42,20-29,120K+,0
101128,Employee101128,Nursing,Staff Nurse,52,Female,Divorced,Associate Degree,MA,Worcester,2022-04-08,,No,5158.33,61900.0,3,4.0,3,No,8.4,2,18,3.73,50-59,50-70K,0
111180,Employee111180,Nursing,Staff Nurse,33,Male,Single,Associate Degree,NY,Albany,2025-09-27,,No,5791.67,69500.0,4,3.0,2,No,20.6,1,54,0.26,30-39,50-70K,0
103219,Employee103219,Lab Services,Lab Technician,46,Female,Divorced,Bachelor's Degree,NJ,Newark,2024-10-22,,No,4616.67,55400.0,2,3.0,2,No,12.6,2,25,1.19,40-49,50-70K,0
113872,Employee113872,Radiology,Radiologist,31,Male,Single,Bachelor's Degree,CT,New Haven,2015-05-11,,No,10533.33,126400.0,3,4.0,3,No,9.2,3,38,10.64,30-39,120K+,0
108179,Employee108179,Nursing,Staff Nurse,32,Female,Single,Master's Degree,NY,Rochester,2014-07-04,,No,7266.67,87200.0,2,2.0,2,No,4.8,3,51,11.5,30-39,70-90K,0
107526,Employee107526,Radiology,Radiologist,56,Female,Married,Master's Degree,CT,Stamford,2025-11-24,,No,11166.67,134000.0,4,3.0,3,Yes,2.5,1,52,0.1,50-59,120K+,0
105305,Employee105305,Nursing,Charge Nurse,33,Male,Divorced,High School,MA,Worcester,2024-01-19,,No,6941.67,83300.0,2,3.0,4,Yes,17.9,1,2,1.95,30-39,70-90K,0
108312,Employee108312,Lab Services,Lab Manager,47,Male,Divorced,Bachelor's Degree,NJ,Jersey City,2019-08-27,2024-10-18,Yes,10825.0,129900.0,4,3.0,2,No,7.5,1,44,5.14,40-49,120K+,1
110822,Employee110822,Radiology,Imaging Specialist,40,Male,Married,Bachelor's Degree,NY,Syracuse,2025-04-10,2025-09-27,Yes,6516.67,78200.0,2,3.0,3,No,1.0,1,40,0.47,40-49,70-90K,1
111862,Employee111862,Radiology,Radiologic Technologist,34,Female,Single,Master's Degree,CT,Hartford,2016-12-04,,No,7550.0,90600.0,3,3.0,2,Yes,19.7,4,35,9.08,30-39,90-120K,0
105035,Employee105035,Administration,Admin Assistant,46,Male,Married,High School,MA,Boston,2019-06-21,2019-10-13,Yes,4708.33,56500.0,4,3.0,2,No,3.1,1,34,0.31,40-49,50-70K,1
103268,Employee103268,Finance,Accountant,23,Female,Single,High School,NJ,Newark,2021-06-03,,No,4416.67,53000.0,5,2.0,4,Yes,1.0,0,32,4.58,20-29,50-70K,0
103471,Employee103471,It,Data Analyst,33,Female,Divorced,High School,NY,Buffalo,2020-06-26,,No,7175.0,86100.0,4,2.0,4,No,15.4,2,3,5.52,30-39,70-90K,0
113016,Employee113016,Finance,Financial Analyst,42,Female,Divorced,Bachelor's Degree,NJ,Jersey City,2015-02-23,,No,7716.67,92600.0,3,4.0,4,Yes,6.0,2,53,10.86,40-49,90-120K,0
104005,Employee104005,It,IT Support,28,Female,Divorced,Associate Degree,MA,Worcester,2025-12-31,,No,4766.67,57200.0,2,4.0,2,No,14.2,0,22,0.0,20-29,50-70K,0
102482,Employee102482,Pharmacy,Pharmacy Technician,21,Female,Single,Master's Degree,CT,New Haven,2019-10-23,2022-11-01,Yes,5316.67,63800.0,3,1.0,2,No,8.8,2,31,3.03,20-29,50-70K,1
104296,Employee104296,It,Network Engineer,48,Male,Single,Bachelor's Degree,CT,New Haven,2017-10-21,,No,6633.33,79600.0,1,2.0,4,No,30.0,2,47,8.2,40-49,70-90K,0
112475,Employee112475,It,Network Engineer,34,Female,Married,Master's Degree,NJ,Newark,2023-06-29,,No,6866.67,82400.0,3,2.0,3,No,8.4,1,33,2.51,30-39,70-90K,0
102696,Employee102696,Administration,Office Manager,44,Non-Binary,Married,Associate Degree,PA,Pittsburgh,2017-10-28,2018-03-18,Yes,11058.33,132700.0,2,2.0,3,Yes,26.5,2,15,0.39,40-49,120K+,1
107101,Employee107101,It,Systems Analyst,23,Male,Single,Associate Degree,NJ,Trenton,2021-11-30,,No,6825.0,81900.0,2,1.0,4,No,13.8,2,0,4.09,20-29,70-90K,0
105418,Employee105418,Surgery,Surgical Tech,23,Female,Married,Bachelor's Degree,PA,Allentown,2018-08-01,2019-02-21,Yes,4716.67,56600.0,4,2.0,3,Yes,1.0,2,29,0.56,20-29,50-70K,1
106368,Employee106368,Facilities,Maintenance Tech,61,Female,Divorced,Bachelor's Degree,MA,Boston,2017-08-27,2024-01-30,Yes,4850.0,58200.0,2,2.0,3,No,2.6,3,23,6.43,60+,50-70K,1
101475,Employee101475,Pharmacy,Pharmacist,50,Female,Married,Associate Degree,PA,Pittsburgh,2024-04-16,,No,6400.0,76800.0,3,3.0,2,Yes,15.5,2,19,1.71,50-59,70-90K,0
